,times,YYYYMMDD,HH,T,SQ,Q,DR,RH,VV,N,U,M,R,S,O,Y,year,month,day,hour,Unnamed: 0,power,active_sessions
44656,2022-04-11 04:00:00,2022-04-11,04,0.2,0.0,0.0,0.0,0.0,65.0,8.0,97.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,4,2022-04-11 04:00:00,0.0,0.0
44657,2022-04-11 04:15:00,2022-04-11,04,0.2,0.0,0.0,0.0,0.0,65.0,8.0,97.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,4,2022-04-11 04:15:00,0.0,0.0
44658,2022-04-11 04:30:00,2022-04-11,04,0.2,0.0,0.0,0.0,0.0,65.0,8.0,97.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,4,2022-04-11 04:30:00,0.0,0.0
44659,2022-04-11 04:45:00,2022-04-11,04,0.2,0.0,0.0,0.0,0.0,65.0,8.0,97.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,4,2022-04-11 04:45:00,0.0,0.0
44660,2022-04-11 05:00:00,2022-04-11,05,1.1,0.0,1.0,0.0,0.0,65.0,8.0,94.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,5,2022-04-11 05:00:00,0.0,0.0
44661,2022-04-11 05:15:00,2022-04-11,05,1.1,0.0,1.0,0.0,0.0,65.0,8.0,94.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,5,2022-04-11 05:15:00,0.0,0.0
44662,2022-04-11 05:30:00,2022-04-11,05,1.1,0.0,1.0,0.0,0.0,65.0,8.0,94.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,5,2022-04-11 05:30:00,0.0,0.0
44663,2022-04-11 05:45:00,2022-04-11,05,1.1,0.0,1.0,0.0,0.0,65.0,8.0,94.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,5,2022-04-11 05:45:00,0.0,0.0
44664,2022-04-11 06:00:00,2022-04-11,06,2.5,2.0,12.0,0.0,0.0,70.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,6,2022-04-11 06:00:00,0.0,0.0
44665,2022-04-11 06:15:00,2022-04-11,06,2.5,2.0,12.0,0.0,0.0,70.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,6,2022-04-11 06:15:00,0.0,0.0
44666,2022-04-11 06:30:00,2022-04-11,06,2.5,2.0,12.0,0.0,0.0,70.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,6,2022-04-11 06:30:00,0.6637893067911566,1.0
44667,2022-04-11 06:45:00,2022-04-11,06,2.5,2.0,12.0,0.0,0.0,70.0,8.0,86.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,6,2022-04-11 06:45:00,3.139559561640909,2.0
44668,2022-04-11 07:00:00,2022-04-11,07,6.5,10.0,64.0,0.0,0.0,75.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,7,2022-04-11 07:00:00,3.139559561640909,2.0
44669,2022-04-11 07:15:00,2022-04-11,07,6.5,10.0,64.0,0.0,0.0,75.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,7,2022-04-11 07:15:00,9.455597961460734,3.0
44670,2022-04-11 07:30:00,2022-04-11,07,6.5,10.0,64.0,0.0,0.0,75.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,7,2022-04-11 07:30:00,11.26632448753601,4.0
44671,2022-04-11 07:45:00,2022-04-11,07,6.5,10.0,64.0,0.0,0.0,75.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,7,2022-04-11 07:45:00,15.9642743342323,6.0
44672,2022-04-11 08:00:00,2022-04-11,08,9.1,10.0,124.0,0.0,0.0,81.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,8,2022-04-11 08:00:00,24.00371073429417,8.0
44673,2022-04-11 08:15:00,2022-04-11,08,9.1,10.0,124.0,0.0,0.0,81.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,8,2022-04-11 08:15:00,53.90598741101846,14.0
44674,2022-04-11 08:30:00,2022-04-11,08,9.1,10.0,124.0,0.0,0.0,81.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,8,2022-04-11 08:30:00,75.60422061320203,20.0
44675,2022-04-11 08:45:00,2022-04-11,08,9.1,10.0,124.0,0.0,0.0,81.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,8,2022-04-11 08:45:00,90.96581156194118,26.0
44676,2022-04-11 09:00:00,2022-04-11,09,11.3,10.0,171.0,0.0,0.0,81.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,9,2022-04-11 09:00:00,132.2258405167999,36.0
44677,2022-04-11 09:15:00,2022-04-11,09,11.3,10.0,171.0,0.0,0.0,81.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,9,2022-04-11 09:15:00,146.33182292083572,40.0
44678,2022-04-11 09:30:00,2022-04-11,09,11.3,10.0,171.0,0.0,0.0,81.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,9,2022-04-11 09:30:00,171.33539076266203,44.0
44679,2022-04-11 09:45:00,2022-04-11,09,11.3,10.0,171.0,0.0,0.0,81.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,9,2022-04-11 09:45:00,177.62529612543807,45.0
44680,2022-04-11 10:00:00,2022-04-11,10,12.3,10.0,217.0,0.0,0.0,80.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,10,2022-04-11 10:00:00,195.87125815364465,49.0
44681,2022-04-11 10:15:00,2022-04-11,10,12.3,10.0,217.0,0.0,0.0,80.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,10,2022-04-11 10:15:00,195.87125815364465,49.0
44682,2022-04-11 10:30:00,2022-04-11,10,12.3,10.0,217.0,0.0,0.0,80.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,10,2022-04-11 10:30:00,199.66463756433944,50.0
44683,2022-04-11 10:45:00,2022-04-11,10,12.3,10.0,217.0,0.0,0.0,80.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,10,2022-04-11 10:45:00,199.66463756433944,50.0
44684,2022-04-11 11:00:00,2022-04-11,11,13.0,10.0,252.0,0.0,0.0,79.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,11,2022-04-11 11:00:00,222.26795078599133,52.0
44685,2022-04-11 11:15:00,2022-04-11,11,13.0,10.0,252.0,0.0,0.0,79.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,11,2022-04-11 11:15:00,215.60812282569003,50.0
44686,2022-04-11 11:30:00,2022-04-11,11,13.0,10.0,252.0,0.0,0.0,79.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,11,2022-04-11 11:30:00,215.60812282569003,50.0
44687,2022-04-11 11:45:00,2022-04-11,11,13.0,10.0,252.0,0.0,0.0,79.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,11,2022-04-11 11:45:00,215.60812282569003,50.0
44688,2022-04-11 12:00:00,2022-04-11,12,13.5,10.0,248.0,0.0,0.0,80.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,12,2022-04-11 12:00:00,218.71190872647333,51.0
44689,2022-04-11 12:15:00,2022-04-11,12,13.5,10.0,248.0,0.0,0.0,80.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,12,2022-04-11 12:15:00,219.32229846767507,51.0
44690,2022-04-11 12:30:00,2022-04-11,12,13.5,10.0,248.0,0.0,0.0,80.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,12,2022-04-11 12:30:00,217.0325933280257,51.0
44691,2022-04-11 12:45:00,2022-04-11,12,13.5,10.0,248.0,0.0,0.0,80.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,12,2022-04-11 12:45:00,217.0325933280257,51.0
44692,2022-04-11 13:00:00,2022-04-11,13,14.4,10.0,255.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,13,2022-04-11 13:00:00,201.01933848913367,49.0
44693,2022-04-11 13:15:00,2022-04-11,13,14.4,10.0,255.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,13,2022-04-11 13:15:00,194.74398059486293,49.0
44694,2022-04-11 13:30:00,2022-04-11,13,14.4,10.0,255.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,13,2022-04-11 13:30:00,191.51145464330585,48.0
44695,2022-04-11 13:45:00,2022-04-11,13,14.4,10.0,255.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,13,2022-04-11 13:45:00,193.7570784276904,49.0
44696,2022-04-11 14:00:00,2022-04-11,14,14.4,10.0,213.0,0.0,0.0,80.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,14,2022-04-11 14:00:00,186.7979284298423,47.0
44697,2022-04-11 14:15:00,2022-04-11,14,14.4,10.0,213.0,0.0,0.0,80.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,14,2022-04-11 14:15:00,186.7979284298423,47.0
44698,2022-04-11 14:30:00,2022-04-11,14,14.4,10.0,213.0,0.0,0.0,80.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,14,2022-04-11 14:30:00,191.4723681114913,47.0
44699,2022-04-11 14:45:00,2022-04-11,14,14.4,10.0,213.0,0.0,0.0,80.0,8.0,42.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,14,2022-04-11 14:45:00,192.98455255333096,46.0
44700,2022-04-11 15:00:00,2022-04-11,15,14.4,10.0,169.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,15,2022-04-11 15:00:00,190.83104607337745,45.0
44701,2022-04-11 15:15:00,2022-04-11,15,14.4,10.0,169.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,15,2022-04-11 15:15:00,179.5640812171474,44.0
44702,2022-04-11 15:30:00,2022-04-11,15,14.4,10.0,169.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,15,2022-04-11 15:30:00,172.80201525629766,41.0
44703,2022-04-11 15:45:00,2022-04-11,15,14.4,10.0,169.0,0.0,0.0,80.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,15,2022-04-11 15:45:00,167.10077726535283,39.0
44704,2022-04-11 16:00:00,2022-04-11,16,14.4,10.0,111.0,0.0,0.0,81.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,16,2022-04-11 16:00:00,167.10077726535283,39.0
44705,2022-04-11 16:15:00,2022-04-11,16,14.4,10.0,111.0,0.0,0.0,81.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,16,2022-04-11 16:15:00,150.74029180847623,36.0
44706,2022-04-11 16:30:00,2022-04-11,16,14.4,10.0,111.0,0.0,0.0,81.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,16,2022-04-11 16:30:00,148.92956528240097,35.0
44707,2022-04-11 16:45:00,2022-04-11,16,14.4,10.0,111.0,0.0,0.0,81.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,16,2022-04-11 16:45:00,130.55642306635306,32.0
44708,2022-04-11 17:00:00,2022-04-11,17,14.100000000000001,10.0,79.0,0.0,0.0,82.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,17,2022-04-11 17:00:00,100.90545403535066,26.0
44709,2022-04-11 17:15:00,2022-04-11,17,14.100000000000001,10.0,79.0,0.0,0.0,82.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,17,2022-04-11 17:15:00,69.74469689106135,18.0
44710,2022-04-11 17:30:00,2022-04-11,17,14.100000000000001,10.0,79.0,0.0,0.0,82.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,17,2022-04-11 17:30:00,55.218169306714245,14.0
44711,2022-04-11 17:45:00,2022-04-11,17,14.100000000000001,10.0,79.0,0.0,0.0,82.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,17,2022-04-11 17:45:00,25.057657079384537,6.0
44712,2022-04-11 18:00:00,2022-04-11,18,13.200000000000001,8.0,29.0,0.0,0.0,83.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,18,2022-04-11 18:00:00,15.804338237807269,4.0
44713,2022-04-11 18:15:00,2022-04-11,18,13.200000000000001,8.0,29.0,0.0,0.0,83.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,18,2022-04-11 18:15:00,9.631678986037803,3.0
44714,2022-04-11 18:30:00,2022-04-11,18,13.200000000000001,8.0,29.0,0.0,0.0,83.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,18,2022-04-11 18:30:00,9.631678986037803,3.0
44715,2022-04-11 18:45:00,2022-04-11,18,13.200000000000001,8.0,29.0,0.0,0.0,83.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,18,2022-04-11 18:45:00,8.845682805261227,2.0
44716,2022-04-11 19:00:00,2022-04-11,19,11.700000000000001,0.0,2.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,19,2022-04-11 19:00:00,5.874528067280086,1.0
44717,2022-04-11 19:15:00,2022-04-11,19,11.700000000000001,0.0,2.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,19,2022-04-11 19:15:00,5.874528067280086,1.0
44718,2022-04-11 19:30:00,2022-04-11,19,11.700000000000001,0.0,2.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,19,2022-04-11 19:30:00,5.874528067280086,1.0
44719,2022-04-11 19:45:00,2022-04-11,19,11.700000000000001,0.0,2.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,19,2022-04-11 19:45:00,5.874528067280086,1.0
44720,2022-04-11 20:00:00,2022-04-11,20,11.3,0.0,0.0,0.0,0.0,83.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,20,2022-04-11 20:00:00,5.874528067280086,1.0
44721,2022-04-11 20:15:00,2022-04-11,20,11.3,0.0,0.0,0.0,0.0,83.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,20,2022-04-11 20:15:00,0.0,0.0
44722,2022-04-11 20:30:00,2022-04-11,20,11.3,0.0,0.0,0.0,0.0,83.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,20,2022-04-11 20:30:00,0.0,0.0
44723,2022-04-11 20:45:00,2022-04-11,20,11.3,0.0,0.0,0.0,0.0,83.0,8.0,49.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,20,2022-04-11 20:45:00,0.0,0.0
44724,2022-04-11 21:00:00,2022-04-11,21,10.9,0.0,0.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,21,2022-04-11 21:00:00,0.0,0.0
44725,2022-04-11 21:15:00,2022-04-11,21,10.9,0.0,0.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,21,2022-04-11 21:15:00,0.0,0.0
44726,2022-04-11 21:30:00,2022-04-11,21,10.9,0.0,0.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,21,2022-04-11 21:30:00,0.0,0.0
44727,2022-04-11 21:45:00,2022-04-11,21,10.9,0.0,0.0,0.0,0.0,83.0,8.0,51.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,21,2022-04-11 21:45:00,0.0,0.0
44728,2022-04-11 22:00:00,2022-04-11,22,10.100000000000001,0.0,0.0,0.0,0.0,83.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,22,2022-04-11 22:00:00,0.0,0.0
44729,2022-04-11 22:15:00,2022-04-11,22,10.100000000000001,0.0,0.0,0.0,0.0,83.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,22,2022-04-11 22:15:00,0.0,0.0
44730,2022-04-11 22:30:00,2022-04-11,22,10.100000000000001,0.0,0.0,0.0,0.0,83.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,22,2022-04-11 22:30:00,0.0,0.0
44731,2022-04-11 22:45:00,2022-04-11,22,10.100000000000001,0.0,0.0,0.0,0.0,83.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,22,2022-04-11 22:45:00,0.0,0.0
44732,2022-04-11 23:00:00,2022-04-11,23,8.5,0.0,0.0,0.0,0.0,83.0,8.0,61.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,23,2022-04-11 23:00:00,0.0,0.0
44733,2022-04-11 23:15:00,2022-04-11,23,8.5,0.0,0.0,0.0,0.0,83.0,8.0,61.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,23,2022-04-11 23:15:00,0.0,0.0
44734,2022-04-11 23:30:00,2022-04-11,23,8.5,0.0,0.0,0.0,0.0,83.0,8.0,61.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,23,2022-04-11 23:30:00,0.0,0.0
44735,2022-04-11 23:45:00,2022-04-11,23,8.5,0.0,0.0,0.0,0.0,83.0,8.0,61.0,0.0,0.0,0.0,0.0,0.0,2022,4,0,23,2022-04-11 23:45:00,0.0,0.0
44736,2022-04-12 00:00:00,2022-04-12,00,10.200000000000001,0.0,0.0,0.0,0.0,65.0,8.0,91.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,0,2022-04-12 00:00:00,0.0,0.0
44737,2022-04-12 00:15:00,2022-04-12,00,10.200000000000001,0.0,0.0,0.0,0.0,65.0,8.0,91.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,0,2022-04-12 00:15:00,0.0,0.0
44738,2022-04-12 00:30:00,2022-04-12,00,10.200000000000001,0.0,0.0,0.0,0.0,65.0,8.0,91.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,0,2022-04-12 00:30:00,0.0,0.0
44739,2022-04-12 00:45:00,2022-04-12,00,10.200000000000001,0.0,0.0,0.0,0.0,65.0,8.0,91.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,0,2022-04-12 00:45:00,0.0,0.0
44740,2022-04-12 01:00:00,2022-04-12,01,8.8,0.0,0.0,0.0,0.0,83.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,1,2022-04-12 01:00:00,0.0,0.0
44741,2022-04-12 01:15:00,2022-04-12,01,8.8,0.0,0.0,0.0,0.0,83.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,1,2022-04-12 01:15:00,0.0,0.0
44742,2022-04-12 01:30:00,2022-04-12,01,8.8,0.0,0.0,0.0,0.0,83.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,1,2022-04-12 01:30:00,0.0,0.0
44743,2022-04-12 01:45:00,2022-04-12,01,8.8,0.0,0.0,0.0,0.0,83.0,8.0,60.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,1,2022-04-12 01:45:00,0.0,0.0
44744,2022-04-12 02:00:00,2022-04-12,02,7.6000000000000005,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,2,2022-04-12 02:00:00,0.0,0.0
44745,2022-04-12 02:15:00,2022-04-12,02,7.6000000000000005,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,2,2022-04-12 02:15:00,0.0,0.0
44746,2022-04-12 02:30:00,2022-04-12,02,7.6000000000000005,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,2,2022-04-12 02:30:00,0.0,0.0
44747,2022-04-12 02:45:00,2022-04-12,02,7.6000000000000005,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,2,2022-04-12 02:45:00,0.0,0.0
44748,2022-04-12 03:00:00,2022-04-12,03,7.300000000000001,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,3,2022-04-12 03:00:00,0.0,0.0
44749,2022-04-12 03:15:00,2022-04-12,03,7.300000000000001,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,3,2022-04-12 03:15:00,0.0,0.0
44750,2022-04-12 03:30:00,2022-04-12,03,7.300000000000001,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,3,2022-04-12 03:30:00,0.0,0.0
44751,2022-04-12 03:45:00,2022-04-12,03,7.300000000000001,0.0,0.0,0.0,0.0,80.0,8.0,66.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,3,2022-04-12 03:45:00,0.0,0.0
44752,2022-04-12 04:00:00,2022-04-12,04,6.9,0.0,0.0,0.0,0.0,80.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,4,2022-04-12 04:00:00,0.0,0.0
44753,2022-04-12 04:15:00,2022-04-12,04,6.9,0.0,0.0,0.0,0.0,80.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,4,2022-04-12 04:15:00,0.0,0.0
44754,2022-04-12 04:30:00,2022-04-12,04,6.9,0.0,0.0,0.0,0.0,80.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,4,2022-04-12 04:30:00,0.0,0.0
44755,2022-04-12 04:45:00,2022-04-12,04,6.9,0.0,0.0,0.0,0.0,80.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,4,2022-04-12 04:45:00,0.0,0.0
44756,2022-04-12 05:00:00,2022-04-12,05,7.6000000000000005,0.0,1.0,0.0,0.0,80.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,5,2022-04-12 05:00:00,0.0,0.0
44757,2022-04-12 05:15:00,2022-04-12,05,7.6000000000000005,0.0,1.0,0.0,0.0,80.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,5,2022-04-12 05:15:00,0.0,0.0
44758,2022-04-12 05:30:00,2022-04-12,05,7.6000000000000005,0.0,1.0,0.0,0.0,80.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,5,2022-04-12 05:30:00,0.0,0.0
44759,2022-04-12 05:45:00,2022-04-12,05,7.6000000000000005,0.0,1.0,0.0,0.0,80.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,5,2022-04-12 05:45:00,0.0,0.0
44760,2022-04-12 06:00:00,2022-04-12,06,7.9,0.0,10.0,0.0,0.0,80.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,6,2022-04-12 06:00:00,0.0,0.0
44761,2022-04-12 06:15:00,2022-04-12,06,7.9,0.0,10.0,0.0,0.0,80.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,6,2022-04-12 06:15:00,0.6940689655172414,1.0
44762,2022-04-12 06:30:00,2022-04-12,06,7.9,0.0,10.0,0.0,0.0,80.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,6,2022-04-12 06:30:00,3.680709242607791,2.0
44763,2022-04-12 06:45:00,2022-04-12,06,7.9,0.0,10.0,0.0,0.0,80.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,6,2022-04-12 06:45:00,3.680709242607791,2.0
44764,2022-04-12 07:00:00,2022-04-12,07,11.4,10.0,74.0,0.0,0.0,81.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,7,2022-04-12 07:00:00,5.047479259022163,3.0
44765,2022-04-12 07:15:00,2022-04-12,07,11.4,10.0,74.0,0.0,0.0,81.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,7,2022-04-12 07:15:00,8.595075935224157,6.0
44766,2022-04-12 07:30:00,2022-04-12,07,11.4,10.0,74.0,0.0,0.0,81.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,7,2022-04-12 07:30:00,13.87878255983855,8.0
44767,2022-04-12 07:45:00,2022-04-12,07,11.4,10.0,74.0,0.0,0.0,81.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,7,2022-04-12 07:45:00,23.47915778853827,12.0
44768,2022-04-12 08:00:00,2022-04-12,08,13.0,10.0,125.0,0.0,0.0,82.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,8,2022-04-12 08:00:00,36.336634830087405,16.0
44769,2022-04-12 08:15:00,2022-04-12,08,13.0,10.0,125.0,0.0,0.0,82.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,8,2022-04-12 08:15:00,44.12207472669554,22.0
44770,2022-04-12 08:30:00,2022-04-12,08,13.0,10.0,125.0,0.0,0.0,82.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,8,2022-04-12 08:30:00,85.70363536892306,31.0
44771,2022-04-12 08:45:00,2022-04-12,08,13.0,10.0,125.0,0.0,0.0,82.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,8,2022-04-12 08:45:00,107.89642429281358,37.0
44772,2022-04-12 09:00:00,2022-04-12,09,14.4,9.0,162.0,0.0,0.0,77.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,9,2022-04-12 09:00:00,142.09045126125713,49.0
44773,2022-04-12 09:15:00,2022-04-12,09,14.4,9.0,162.0,0.0,0.0,77.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,9,2022-04-12 09:15:00,171.35075213230346,54.0
44774,2022-04-12 09:30:00,2022-04-12,09,14.4,9.0,162.0,0.0,0.0,77.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,9,2022-04-12 09:30:00,177.87883024916252,57.0
44775,2022-04-12 09:45:00,2022-04-12,09,14.4,9.0,162.0,0.0,0.0,77.0,8.0,57.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,9,2022-04-12 09:45:00,177.87883024916252,57.0
44776,2022-04-12 10:00:00,2022-04-12,10,16.2,10.0,220.0,0.0,0.0,75.0,8.0,53.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,10,2022-04-12 10:00:00,196.3463852188155,63.0
44777,2022-04-12 10:15:00,2022-04-12,10,16.2,10.0,220.0,0.0,0.0,75.0,8.0,53.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,10,2022-04-12 10:15:00,201.70185236108463,64.0
44778,2022-04-12 10:30:00,2022-04-12,10,16.2,10.0,220.0,0.0,0.0,75.0,8.0,53.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,10,2022-04-12 10:30:00,206.0198218368644,65.0
44779,2022-04-12 10:45:00,2022-04-12,10,16.2,10.0,220.0,0.0,0.0,75.0,8.0,53.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,10,2022-04-12 10:45:00,218.31244669084677,67.0
44780,2022-04-12 11:00:00,2022-04-12,11,16.6,8.0,218.0,0.0,0.0,80.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,11,2022-04-12 11:00:00,222.55251510412515,68.0
44781,2022-04-12 11:15:00,2022-04-12,11,16.6,8.0,218.0,0.0,0.0,80.0,8.0,54.0,0.0,0.0,0.0,0.0,0.0,2022,4,1,11,2022-04-12 11:15:00,222.55251510412515,68.0
