,date,actual,pred
366,2023-07-11 18:15:00,1567.0,671.4824
367,2023-07-11 18:30:00,865.0,596.69415
368,2023-07-11 18:45:00,0.0,489.49216
369,2023-07-11 19:00:00,0.0,358.67053
370,2023-07-11 19:15:00,0.0,433.84335
371,2023-07-11 19:30:00,0.0,449.27383
372,2023-07-11 19:45:00,1922.0,503.1488
373,2023-07-12 06:00:00,2208.0,550.2387
374,2023-07-12 06:15:00,1283.0,1417.8048
375,2023-07-12 06:30:00,2257.0,1998.5347
376,2023-07-12 06:45:00,3150.0,2013.281
377,2023-07-12 07:00:00,3492.0,2199.8074
378,2023-07-12 07:15:00,2679.0,2549.5127
379,2023-07-12 07:30:00,3483.0,3481.7444
380,2023-07-12 07:45:00,5513.0,4145.1875
381,2023-07-12 08:00:00,3562.0,4486.7017
382,2023-07-12 08:15:00,4015.9999999999995,4455.778
383,2023-07-12 08:30:00,7297.0,5010.8906
384,2023-07-12 08:45:00,8103.0,7536.1924
385,2023-07-12 09:00:00,12152.000000000002,10857.005
386,2023-07-12 09:15:00,8146.0,13647.748
387,2023-07-12 09:30:00,10331.0,9630.441
388,2023-07-12 09:45:00,8187.999999999999,8187.1997
389,2023-07-12 10:00:00,11734.0,12228.903
390,2023-07-12 10:15:00,12235.000000000002,10415.181
391,2023-07-12 10:30:00,7934.0,7743.344
392,2023-07-12 10:45:00,17364.0,12270.916
393,2023-07-12 11:00:00,18665.0,15890.483
394,2023-07-12 11:15:00,17675.0,18589.469
395,2023-07-12 11:30:00,18070.0,17547.553
396,2023-07-12 11:45:00,9655.0,16945.244
397,2023-07-12 12:00:00,18147.0,12516.492
398,2023-07-12 12:15:00,13918.0,18441.955
399,2023-07-12 12:30:00,18784.0,16182.261
400,2023-07-12 12:45:00,14798.0,13012.592
401,2023-07-12 13:00:00,17009.0,17497.176
402,2023-07-12 13:15:00,10039.0,14918.253
403,2023-07-12 13:30:00,16420.0,10919.573
404,2023-07-12 13:45:00,9868.0,15056.783
405,2023-07-12 14:00:00,13467.000000000002,15744.187
406,2023-07-12 14:15:00,5555.0,7304.093
407,2023-07-12 14:30:00,12998.0,9043.626
408,2023-07-12 14:45:00,14939.999999999998,11557.643
409,2023-07-12 15:00:00,7974.0,11873.153
410,2023-07-12 15:15:00,5916.0,8025.43
411,2023-07-12 15:30:00,7815.0,9232.129
412,2023-07-12 15:45:00,6293.999999999999,7768.1543
413,2023-07-12 16:00:00,2865.9999999999995,5475.935
414,2023-07-12 16:15:00,3888.0000000000005,4172.6167
415,2023-07-12 16:30:00,3129.0,4348.601
416,2023-07-12 16:45:00,2129.0,3056.2341
417,2023-07-12 17:00:00,4151.0,2733.7703
418,2023-07-12 17:15:00,4834.0,2565.3826
419,2023-07-12 17:30:00,3383.0,2147.7395
420,2023-07-12 17:45:00,2267.0,1864.0173
421,2023-07-12 18:00:00,2137.0,1558.7042
422,2023-07-12 18:15:00,1582.0,1098.7659
423,2023-07-12 18:30:00,1324.0,782.172
424,2023-07-12 18:45:00,996.0,583.14667
425,2023-07-12 19:00:00,0.0,455.2398
426,2023-07-12 19:15:00,0.0,332.0987
427,2023-07-12 19:30:00,0.0,451.05023
428,2023-07-12 19:45:00,746.0,459.50333
429,2023-07-13 06:00:00,955.0,524.3023
430,2023-07-13 06:15:00,1521.0000000000002,1042.4304
431,2023-07-13 06:30:00,2019.0,1316.5891
432,2023-07-13 06:45:00,2565.0,1658.0902
433,2023-07-13 07:00:00,2949.0,2152.1704
434,2023-07-13 07:15:00,3732.0000000000005,2753.9722
435,2023-07-13 07:30:00,4873.0,3404.878
436,2023-07-13 07:45:00,4281.0,4308.3823
437,2023-07-13 08:00:00,3646.0000000000005,5047.899
438,2023-07-13 08:15:00,5187.0,6054.967
439,2023-07-13 08:30:00,7886.999999999999,6633.563
440,2023-07-13 08:45:00,6310.000000000001,6849.631
441,2023-07-13 09:00:00,6058.0,7870.44
442,2023-07-13 09:15:00,11265.0,9925.209
443,2023-07-13 09:30:00,7886.999999999999,11219.772
444,2023-07-13 09:45:00,10570.0,10101.159
445,2023-07-13 10:00:00,9962.0,9694.722
446,2023-07-13 10:15:00,14655.0,13231.005
447,2023-07-13 10:30:00,14860.0,12808.971
448,2023-07-13 10:45:00,6412.0,10379.898
449,2023-07-13 11:00:00,4239.0,11967.817
450,2023-07-13 11:15:00,10887.0,13005.59
451,2023-07-13 11:30:00,20339.0,13141.245
452,2023-07-13 11:45:00,12248.0,12353.47
453,2023-07-13 12:00:00,1555.0,8892.637
454,2023-07-13 12:15:00,9514.0,7536.9004
455,2023-07-13 12:30:00,10977.0,10114.176
456,2023-07-13 12:45:00,13598.0,9849.8125
457,2023-07-13 13:00:00,8841.0,9875.873
458,2023-07-13 13:15:00,15832.000000000002,12172.787
459,2023-07-13 13:30:00,3563.0,11808.427
460,2023-07-13 13:45:00,1438.9999999999998,6636.906
461,2023-07-13 14:00:00,3084.0,7107.1206
462,2023-07-13 14:15:00,11744.0,9454.401
463,2023-07-13 14:30:00,15597.0,7893.121
464,2023-07-13 14:45:00,14575.0,7500.3555
465,2023-07-13 15:00:00,14109.0,7279.3
466,2023-07-13 15:15:00,3557.0,8078.948
467,2023-07-13 15:30:00,4914.0,8418.5625
468,2023-07-13 15:45:00,12687.000000000002,8841.339
469,2023-07-13 16:00:00,8639.0,7488.662
470,2023-07-13 16:15:00,5271.0,4425.921
471,2023-07-13 16:30:00,1995.0,3412.284
472,2023-07-13 16:45:00,3315.0000000000005,3402.1187
473,2023-07-13 17:00:00,2232.0,2421.9602
474,2023-07-13 17:15:00,1498.0,1747.1484
475,2023-07-13 17:30:00,1606.0,1303.4928
476,2023-07-13 17:45:00,1687.0,1083.5244
477,2023-07-13 18:00:00,1240.0,900.15344
478,2023-07-13 18:15:00,1638.0000000000002,818.86237
479,2023-07-13 18:30:00,1197.0,694.56244
480,2023-07-13 18:45:00,732.0,600.37885
481,2023-07-13 19:00:00,0.0,502.92447
482,2023-07-13 19:15:00,0.0,434.5526
483,2023-07-13 19:30:00,0.0,449.88394
484,2023-07-13 19:45:00,995.0,474.39008
485,2023-07-14 06:00:00,1247.0,499.738
486,2023-07-14 06:15:00,1148.0,939.7115
487,2023-07-14 06:30:00,1377.0,1090.5135
488,2023-07-14 06:45:00,2272.0,1436.5251
489,2023-07-14 07:00:00,3964.0,2037.8186
490,2023-07-14 07:15:00,4253.0,2832.529
491,2023-07-14 07:30:00,5069.0,3827.1396
492,2023-07-14 07:45:00,5229.0,4755.042
493,2023-07-14 08:00:00,4837.0,5615.2236
494,2023-07-14 08:15:00,5376.0,6040.7896
495,2023-07-14 08:30:00,5297.0,5725.32
496,2023-07-14 08:45:00,5235.0,5929.048
497,2023-07-14 09:00:00,7301.0,7676.5186
498,2023-07-14 09:15:00,10286.0,9030.724
499,2023-07-14 09:30:00,10149.0,10726.838
500,2023-07-14 09:45:00,10323.0,10700.429
501,2023-07-14 10:00:00,9635.0,9912.795
502,2023-07-14 10:15:00,10091.0,10695.2295
503,2023-07-14 10:30:00,7281.000000000001,10961.29
504,2023-07-14 10:45:00,9125.0,7840.8984
505,2023-07-14 11:00:00,11288.0,10118.22
506,2023-07-14 11:15:00,8519.0,11358.93
507,2023-07-14 11:30:00,9500.0,9018.151
508,2023-07-14 11:45:00,8203.0,8913.996
509,2023-07-14 12:00:00,6210.0,7516.315
510,2023-07-14 12:15:00,8774.0,7111.6284
511,2023-07-14 12:30:00,7616.0,8325.254
512,2023-07-14 12:45:00,12335.0,10355.261
513,2023-07-14 13:00:00,4557.0,10641.849
514,2023-07-14 13:15:00,9464.0,7121.3794
515,2023-07-14 13:30:00,12379.0,9292.876
516,2023-07-14 13:45:00,14892.0,11602.356
517,2023-07-14 14:00:00,12434.999999999998,9745.965
518,2023-07-14 14:15:00,10507.0,11517.607
519,2023-07-14 14:30:00,10272.0,11624.262
520,2023-07-14 14:45:00,13725.0,12287.138
521,2023-07-14 15:00:00,12536.999999999998,11317.948
522,2023-07-14 15:15:00,8010.0,9373.223
523,2023-07-14 15:30:00,8049.0,7579.059
524,2023-07-14 15:45:00,3990.0,6524.887
525,2023-07-14 16:00:00,3976.9999999999995,4735.988
526,2023-07-14 16:15:00,4491.0,4395.929
527,2023-07-14 16:30:00,2260.0,3748.27
528,2023-07-14 16:45:00,1612.0,2578.0593
529,2023-07-14 17:00:00,1028.0,1911.4436
530,2023-07-14 17:15:00,1370.0,1227.981
531,2023-07-14 17:30:00,1104.0,782.1019
532,2023-07-14 17:45:00,738.9999999999999,516.9272
533,2023-07-14 18:00:00,0.0,382.429
534,2023-07-14 18:15:00,0.0,314.71356
535,2023-07-14 18:30:00,0.0,427.52274
536,2023-07-14 18:45:00,0.0,429.6722
537,2023-07-14 19:00:00,0.0,457.0418
538,2023-07-14 19:15:00,0.0,467.0033
539,2023-07-14 19:30:00,0.0,474.51874
540,2023-07-14 19:45:00,719.0,486.63623
541,2023-07-15 06:00:00,825.0,504.56046
542,2023-07-15 06:15:00,975.0,890.5644
543,2023-07-15 06:30:00,1336.0,1068.9608
