,actual,pred
1106,2912.9999999999995,2911.589
1107,3815.0,3331.4033
1108,4652.0,4152.3096
1109,5898.0,5023.2925
1110,5434.0,5377.351
1111,5236.0,6280.786
1112,5724.0,7458.433
1113,8205.0,6935.261
1114,3441.0,6544.701
1115,10693.0,7091.6846
1116,12379.0,10052.956
1117,13114.0,11971.988
1118,11389.0,12387.638
1119,14933.0,14267.929
1120,12323.0,13380.364
1121,8350.0,10978.254
1122,15034.0,11225.948
1123,12240.999999999998,14374.143
1124,18127.0,15622.314
1125,9979.0,13982.082
1126,20938.0,12857.707
1127,20136.0,18285.838
1128,15884.0,17127.836
1129,16522.0,15496.187
1130,19108.0,19648.047
1131,19224.0,17286.408
1132,16114.999999999998,15928.253
1133,16394.0,15704.346
1134,7477.999999999999,14046.006
1135,6876.0,8348.997
1136,12770.0,9359.37
1137,6888.0,10192.369
1138,6998.0,8230.938
1139,12284.0,8718.968
1140,11608.000000000002,9431.935
1141,10376.0,8293.2
1142,10058.0,8009.2285
1143,9026.0,7520.627
1144,5443.0,5681.5176
1145,6226.999999999999,4925.1694
1146,5263.0,4575.288
1147,4133.0,3763.1377
1148,2859.0000000000005,2773.4287
1149,1496.0,2213.16
1150,847.0,1515.0143
1151,700.9999999999999,813.86346
1152,0.0,465.95663
1153,0.0,334.68976
1154,0.0,412.4046
1155,0.0,423.4434
1156,708.0,450.73605
1157,776.9999999999999,469.24432
1158,794.0,850.4872
1159,1579.0,978.2745
1160,2666.0,1265.873
1161,3239.0,1551.0485
1162,4345.0,2269.8003
1163,3827.0,3266.5527
1164,1569.0,3009.575
1165,1972.0,2850.737
1166,3428.0000000000005,3502.6206
1167,4697.0,3841.1777
1168,4837.0,5156.236
1169,12329.0,8499.909
1170,10947.0,12557.116
1171,13042.999999999998,12891.346
1172,14164.000000000002,13111.299
1173,13352.000000000002,14181.47
1174,11406.999999999998,13159.586
1175,14546.000000000002,13243.308
1176,15886.000000000002,14133.511
1177,13161.000000000002,15051.255
1178,15636.0,15819.684
1179,18699.0,16179.892
1180,7118.0,14040.017
1181,4274.0,11693.277
1182,20489.0,11442.592
1183,19759.0,19176.887
1184,20330.0,20575.904
1185,0.0,12686.843
1186,535.0,-1285.5039
1187,1553.0,3743.9236
1188,11285.999999999998,3008.8516
1189,15538.0,2958.1697
1190,9865.0,8561.621
1191,8640.0,7895.172
1192,4617.0,9054.817
1193,5772.000000000001,8592.582
1194,9303.0,7007.7373
1195,2721.0,4341.705
1196,4499.0,5251.9556
1197,10467.0,7845.244
1198,9084.0,8089.83
1199,5739.999999999999,5727.1157
1200,7463.0,4360.2896
1201,6061.0,4065.132
1202,4984.0,2493.7048
1203,3133.0,1793.1803
1204,2745.0,1595.7567
1205,2088.0,1159.5201
1206,1920.0,684.9437
1207,750.0,583.1018
1208,0.0,404.51318
1209,0.0,227.68864
1210,0.0,261.37424
1211,0.0,271.55264
1212,0.0,308.62723
1213,0.0,326.14603
1214,0.0,540.70526
1215,0.0,569.81964
1216,0.0,589.9178
1217,0.0,631.4735
1218,0.0,700.0974
1219,885.0,800.4835
1220,1869.0,954.8241
1221,1857.9999999999998,1909.788
1222,2130.0,2187.153
1223,1920.0,2205.902
1224,2243.0,2458.5024
1225,3052.9999999999995,2814.9514
1226,2549.0,2834.3
1227,1947.0,2846.8816
1228,3461.0,2951.9602
1229,2817.0,3232.779
1230,2358.0,3110.923
1231,2687.0,2799.169
1232,2166.0,2940.6829
1233,2318.0,2721.8127
1234,1600.0,2681.6738
1235,2447.0,2457.4956
1236,2955.0,2774.1091
1237,2371.0,2922.9575
1238,2317.0,2770.445
1239,3707.9999999999995,2975.2917
1240,3319.0000000000005,3400.6968
1241,3358.0,3369.1672
