,actual,pred
907,11320.0,34184.45
908,5548.0,36554.117
909,5875.999999999999,31171.152
910,3226.9999999999995,30326.262
911,3226.0,37672.363
912,1680.0,27799.451
913,1804.0,24764.035
914,1336.0,20717.7
915,1968.0,22534.803
916,2104.0,18720.018
917,3011.0,22344.45
918,2139.0,21515.412
919,736.0,18350.996
920,0.0,19809.44
921,0.0,7266.11
922,0.0,8000.716
923,0.0,11596.032
924,0.0,5092.8086
925,0.0,4661.9946
926,0.0,1169.3042
927,0.0,4986.8022
928,0.0,-9632.81
929,0.0,931.8967
930,0.0,-3894.6504
931,0.0,-2381.7537
932,0.0,-886.9257
933,0.0,-585.502
934,0.0,2355.8953
935,0.0,-6633.7197
936,0.0,-2693.793
937,0.0,-1013.7852
938,0.0,424.54565
939,0.0,2866.7163
940,0.0,5983.4873
941,0.0,7100.5405
942,0.0,7289.161
943,0.0,9197.249
944,0.0,15857.772
945,0.0,14592.475
946,0.0,16181.646
947,1130.0,12248.578
948,1361.0,14169.822
949,1909.0,19641.342
950,1738.0,27150.582
951,1628.0,23352.121
952,4478.0,22113.346
953,4505.0,27028.25
954,7543.0,28675.68
955,4945.0,30221.14
956,4599.0,32068.379
957,6236.0,31849.125
958,6094.0,37314.215
959,9351.0,32599.482
960,9848.0,31736.732
961,10082.0,31963.703
962,11320.0,40557.164
963,5548.0,31161.984
964,5875.999999999999,34406.668
965,3226.9999999999995,27741.855
966,3226.0,27166.31
967,1680.0,33970.617
968,1804.0,23470.873
969,1336.0,21117.65
970,1968.0,17927.422
971,2104.0,19336.549
972,3011.0,15436.386
973,2139.0,18827.396
974,736.0,18609.588
975,0.0,15792.355
976,0.0,17470.66
977,0.0,5456.9966
978,0.0,6326.1562
979,0.0,9978.611
980,0.0,3608.454
981,0.0,2954.1536
982,0.0,376.81494
983,0.0,3976.269
984,0.0,-9578.566
985,0.0,1078.7576
986,0.0,-3310.0525
987,0.0,-1913.758
988,0.0,-728.4159
989,0.0,-270.39447
990,0.0,3807.8616
991,0.0,-4894.0864
992,0.0,-1053.3667
993,0.0,1418.2048
994,0.0,1173.0953
995,0.0,4046.9805
996,0.0,7991.232
997,0.0,9309.966
998,0.0,9739.416
999,0.0,11889.697
1000,0.0,18035.918
1001,0.0,16467.54
1002,1130.0,18128.527
1003,1361.0,14187.121
1004,1909.0,16905.164
1005,1738.0,21377.35
1006,1628.0,28817.326
1007,1639.0,24943.426
1008,4505.0,23529.164
1009,7543.0,27640.156
1010,4945.0,29578.777
1011,4599.0,31045.95
1012,6236.0,33453.613
1013,6094.0,31641.518
1014,9351.0,37886.64
1015,9848.0,32712.008
1016,10082.0,31719.547
1017,11320.0,31818.264
1018,5548.0,40331.938
1019,5875.999999999999,30725.922
1020,3226.9999999999995,32536.908
1021,3226.0,27191.934
1022,1680.0,26372.26
1023,1804.0,33760.965
1024,1336.0,22755.91
1025,1968.0,19623.379
1026,2104.0,16245.113
1027,3011.0,18157.695
1028,2139.0,13239.174
1029,736.0,17102.096
1030,0.0,16351.502
1031,0.0,14060.833
1032,0.0,15968.57
1033,0.0,3493.8486
1034,0.0,4923.7417
1035,0.0,8115.781
1036,0.0,2460.956
1037,0.0,3056.2427
1038,0.0,-1241.9681
1039,0.0,3612.3828
1040,0.0,-11002.638
1041,0.0,141.57379
1042,0.0,-2968.9546
1043,0.0,-2393.1885
1044,0.0,-659.598
1045,0.0,261.12878
1046,0.0,3898.3643
1047,0.0,-4366.5967
1048,0.0,-1371.9036
1049,0.0,2017.2078
1050,0.0,2322.6836
1051,0.0,5513.8726
1052,0.0,9746.15
1053,0.0,10510.235
1054,0.0,10524.123
1055,0.0,13256.043
1056,0.0,19697.285
1057,1130.0,18564.203
1058,1361.0,19209.885
1059,1909.0,15808.46
1060,1738.0,17410.629
1061,1628.0,22468.45
1062,1639.0,30240.396
1063,1804.0,26627.205
1064,7543.0,25216.322
1065,4945.0,29746.844
1066,4599.0,31026.797
1067,6236.0,31409.111
1068,6094.0,33577.793
1069,9351.0,32027.623
1070,9848.0,38855.277
1071,10082.0,32054.445
1072,11320.0,31895.29
1073,5548.0,31159.102
1074,5875.999999999999,39179.77
1075,3226.9999999999995,29215.14
1076,3226.0,31280.639
1077,1680.0,24619.527
1078,1804.0,24508.71
1079,1336.0,31997.242
1080,1968.0,20811.402
1081,2104.0,17796.059
1082,3011.0,14690.959
1083,2139.0,16352.829
1084,736.0,10732.897
1085,0.0,14655.139
1086,0.0,14216.652
1087,0.0,12054.964
1088,0.0,13840.701
1089,0.0,2495.0742
1090,0.0,3946.88
1091,0.0,6755.723
1092,0.0,1659.7799
1093,0.0,1632.2751
1094,0.0,-2088.992
1095,0.0,3379.6357
1096,0.0,-10289.081
1097,0.0,178.32227
1098,0.0,-3436.2136
1099,0.0,-1944.2781
1100,0.0,-1120.5479
1101,0.0,1973.6635
1102,0.0,4321.934
1103,0.0,-3869.0405
1104,0.0,-137.52075
1105,0.0,3316.598
1106,0.0,3862.1519
1107,0.0,7644.6587
1108,0.0,11489.971
1109,0.0,12162.988
1110,0.0,13622.172
1111,0.0,15340.522
1112,1130.0,21258.2
1113,1361.0,20974.744
1114,1909.0,21855.574
1115,1738.0,17701.838
1116,1628.0,20305.12
1117,1639.0,24870.605
1118,1804.0,32755.154
1119,1976.0,27742.875
1120,4945.0,26815.57
1121,4599.0,31470.734
1122,6236.0,31993.941
