x, y
2023-10-09 11:12:59, 1434.9999
2023-10-09 11:06:04, 1104.99943
2023-10-09 11:08:50, 849.99988
2023-10-09 11:08:50, 594.99895
2023-10-09 11:08:50, 399.99986
2023-10-09 11:03:19, 219.99986
2023-10-09 10:52:15, 24.99939
2023-10-09 10:35:40, 339.9994
2023-10-09 10:28:45, 699.99942
2023-10-09 09:56:57, 1314.99898
2023-10-09 09:52:48, 1764.999
2023-10-09 09:52:48, 1059.99943
2023-10-09 09:52:48, 2139.99947
2023-10-09 09:51:25, 2574.99903
2023-10-09 09:48:39, 3039.99951
2023-10-09 09:47:16, 2844.99904
2023-10-09 09:45:53, 3399.99952
2023-10-09 09:44:30, 3879.99908
2023-10-09 09:36:13, 4509.9991
2023-10-09 09:22:23, 4630.00002
2023-10-09 09:18:14, 4284.9991
2023-10-09 09:08:34, 3894.99954
2023-10-09 07:34:33, 1194.99944
2023-10-09 07:44:14, 1059.99943
2023-10-09 07:19:21, 1329.99944
2023-10-09 06:55:51, 1464.99945
2023-10-09 06:39:15, 1629.99899
2023-10-09 06:10:13, 1614.99991
2023-10-09 05:28:45, 954.99897
2023-10-09 05:24:36, 519.99941
2023-10-09 03:45:04, 39.99985
2023-10-09 04:38:59, 54.99893
2023-10-09 05:25:59, 54.99893
2023-10-09 03:34:00, 24.99939
2023-10-09 03:02:12, 24.99939
2023-10-09 02:06:54, 54.99893
2023-10-09 02:33:10, 39.99985
2023-10-09 01:28:12, 39.99985
2023-10-09 01:15:45, 39.99985
2023-10-09 00:38:25, -20.00061
2023-10-08 14:46:43, 1989.99901
2023-10-08 14:46:43, 2409.99948
2023-10-08 14:56:24, 2784.99995
2023-10-08 14:59:10, 3174.99951
2023-10-08 15:01:56, 3354.99952
2023-10-08 15:03:19, 3699.99907
2023-10-08 15:00:33, 4074.99955
2023-10-08 15:06:04, 4464.9991
2023-10-08 15:06:04, 4824.99912
2023-10-08 15:06:04, 5199.99959
2023-10-08 15:01:56, 5514.9996
2023-10-08 15:03:19, 5814.99915
2023-10-08 15:04:42, 5964.99962
2023-10-08 15:10:13, 6324.99963
2023-10-08 15:10:13, 6759.99919
2023-10-08 15:19:54, 7074.9992
2023-10-08 15:36:29, 7420.00013
2023-10-08 15:39:15, 7854.99969
2023-10-08 15:42:01, 8379.99925
2023-10-08 15:42:01, 8844.99973
2023-10-08 15:50:19, 9234.99997
2023-10-08 15:40:38, 8725.00018
2023-10-08 15:43:24, 9564.99975
2023-10-08 16:15:12, 9265.0002
2023-10-08 16:22:07, 8905.00019
2023-10-08 16:23:30, 6655.0001
2023-10-08 16:26:16, 8034.9997
2023-10-08 16:29:01, 7015.00012
2023-10-08 17:07:44, 4014.99909
2023-10-08 16:42:51, 4479.99956
2023-10-08 17:06:21, 3414.99998
2023-10-08 17:13:16, 2874.99996
2023-10-08 17:21:34, 1509.99945
2023-10-08 17:46:27, 1569.99991
2023-10-08 17:54:44, 2529.99903
2023-10-08 17:47:50, 2169.99901
2023-10-08 18:29:18, 3429.99906
2023-10-08 18:33:27, 3955
2023-10-08 18:37:36, 4509.9991
2023-10-08 18:41:45, 5229.99913
2023-10-08 18:48:39, 6129.99917
2023-10-08 18:43:08, 5665.00006
2023-10-08 18:59:43, 5184.99913
2023-10-08 19:17:41, 4164.99955
2023-10-08 19:37:03, 3174.99951
2023-10-08 19:17:41, 3879.99908
2023-10-08 19:38:25, 1809.999
2023-10-08 19:41:11, 1419.99944
2023-10-08 19:46:43, 1089.99897
2023-10-08 19:48:06, 939.99988
2023-10-08 19:56:24, 459.99895
2023-10-08 19:52:15, 219.99986
2023-10-08 20:08:50, 84.99985
2023-10-08 21:45:37, 69.99939
2023-10-08 22:16:02, -35.00107
2023-10-08 23:05:48, -35.00107
2023-10-08 23:43:08, -35.00107
2023-10-09 00:08:01, -35.00107
2023-10-08 10:14:22, 3489.99952
2023-10-08 08:25:09, 1434.9999
2023-10-08 08:11:20, 759.99988
