,date,actual,pred
244,2023-07-09 15:15:00,0.0,2355.415
245,2023-07-09 15:30:00,0.0,2044.3169
246,2023-07-09 15:45:00,0.0,1705.2657
247,2023-07-09 16:00:00,0.0,1335.6554
248,2023-07-09 16:15:00,0.0,1031.9075
249,2023-07-09 16:30:00,0.0,873.8795
250,2023-07-09 16:45:00,0.0,864.674
251,2023-07-09 17:00:00,0.0,948.9257
252,2023-07-09 17:15:00,1105.0,1075.4283
253,2023-07-09 17:30:00,1902.0,1206.4634
254,2023-07-09 17:45:00,1275.0,1351.275
255,2023-07-09 18:00:00,531.0,1353.6913
256,2023-07-09 18:15:00,0.0,1322.5344
257,2023-07-09 18:30:00,0.0,1248.2885
258,2023-07-09 18:45:00,0.0,1090.5016
259,2023-07-09 19:00:00,1851.0,834.9134
260,2023-07-09 19:15:00,2037.0,628.1194
261,2023-07-09 19:30:00,2733.0,560.948
262,2023-07-09 19:45:00,3014.0,575.5789
263,2023-07-10 06:00:00,2885.0,623.2914
264,2023-07-10 06:15:00,2305.0,1294.7484
265,2023-07-10 06:30:00,2498.0,1496.0991
266,2023-07-10 06:45:00,3274.0,1852.8347
267,2023-07-10 07:00:00,2238.0,2722.0269
268,2023-07-10 07:15:00,2477.0,4123.705
269,2023-07-10 07:30:00,4009.0,5662.8804
270,2023-07-10 07:45:00,5734.0,7274.049
271,2023-07-10 08:00:00,7504.0,9112.313
272,2023-07-10 08:15:00,10750.0,10948.314
273,2023-07-10 08:30:00,13264.0,12458.929
274,2023-07-10 08:45:00,13798.000000000002,13198.4375
275,2023-07-10 09:00:00,14671.0,14020.455
276,2023-07-10 09:15:00,14619.000000000002,14692.168
277,2023-07-10 09:30:00,15458.0,15350.684
278,2023-07-10 09:45:00,16667.0,15867.7705
279,2023-07-10 10:00:00,17010.0,16112.417
280,2023-07-10 10:15:00,18547.0,16221.321
281,2023-07-10 10:30:00,20223.0,16341.84
282,2023-07-10 10:45:00,17490.0,16415.82
283,2023-07-10 11:00:00,10377.0,16225.675
284,2023-07-10 11:15:00,12567.0,15702.896
285,2023-07-10 11:30:00,13137.0,15000.261
286,2023-07-10 11:45:00,9161.0,13969.641
287,2023-07-10 12:00:00,15197.999999999998,12794.873
288,2023-07-10 12:15:00,4155.0,11851.203
289,2023-07-10 12:30:00,10357.0,11971.251
290,2023-07-10 12:45:00,14438.0,12014.718
291,2023-07-10 13:00:00,9674.0,10897.796
292,2023-07-10 13:15:00,6439.000000000001,10538.92
293,2023-07-10 13:30:00,9207.0,10433.464
294,2023-07-10 13:45:00,11505.0,11221.917
295,2023-07-10 14:00:00,3699.9999999999995,10183.223
296,2023-07-10 14:15:00,14925.0,8825.084
297,2023-07-10 14:30:00,6234.0,8964.195
298,2023-07-10 14:45:00,11379.0,9387.647
299,2023-07-10 15:00:00,11031.0,9516.036
300,2023-07-10 15:15:00,6116.0,8280.716
301,2023-07-10 15:30:00,3867.9999999999995,7064.897
302,2023-07-10 15:45:00,5235.0,5942.945
303,2023-07-10 16:00:00,7028.0,5849.534
304,2023-07-10 16:15:00,6567.0,4345.322
305,2023-07-10 16:30:00,5390.0,2930.9512
306,2023-07-10 16:45:00,4185.0,2122.181
307,2023-07-10 17:00:00,3383.0,1203.3114
308,2023-07-10 17:15:00,2524.0,574.58746
309,2023-07-10 17:30:00,2116.0,402.77936
310,2023-07-10 17:45:00,1347.0,267.74634
311,2023-07-10 18:00:00,0.0,219.84201
312,2023-07-10 18:15:00,0.0,152.4755
313,2023-07-10 18:30:00,0.0,96.986824
314,2023-07-10 18:45:00,0.0,46.31988
315,2023-07-10 19:00:00,607.0,14.0144615
316,2023-07-10 19:15:00,611.0,137.38959
317,2023-07-10 19:30:00,617.0,253.38612
318,2023-07-10 19:45:00,675.0,354.4197
319,2023-07-11 06:00:00,743.0000000000001,478.21115
320,2023-07-11 06:15:00,835.0,1169.092
321,2023-07-11 06:30:00,973.0,1378.1489
322,2023-07-11 06:45:00,1158.0,1684.422
323,2023-07-11 07:00:00,1545.9999999999998,2167.9727
324,2023-07-11 07:15:00,2095.0,2924.6936
325,2023-07-11 07:30:00,3546.0,4191.424
326,2023-07-11 07:45:00,5412.0,5934.351
327,2023-07-11 08:00:00,7514.0,7987.8247
328,2023-07-11 08:15:00,10644.0,10062.548
329,2023-07-11 08:30:00,12961.0,12001.514
330,2023-07-11 08:45:00,13787.999999999998,12905.637
331,2023-07-11 09:00:00,14624.0,13631.578
332,2023-07-11 09:15:00,12896.0,14124.953
333,2023-07-11 09:30:00,13044.0,14459.141
334,2023-07-11 09:45:00,11960.0,14563.258
335,2023-07-11 10:00:00,9425.0,14518.253
336,2023-07-11 10:15:00,13380.0,14333.2295
337,2023-07-11 10:30:00,15097.0,13910.003
338,2023-07-11 10:45:00,15672.0,13233.695
339,2023-07-11 11:00:00,14386.0,12432.69
340,2023-07-11 11:15:00,15550.0,11377.869
341,2023-07-11 11:30:00,14580.0,11257.418
342,2023-07-11 11:45:00,14653.0,10809.772
343,2023-07-11 12:00:00,11514.999999999998,10402.83
344,2023-07-11 12:15:00,13942.0,9779.468
345,2023-07-11 12:30:00,15550.0,10436.953
346,2023-07-11 12:45:00,15765.000000000002,11149.104
347,2023-07-11 13:00:00,15439.0,12113.624
348,2023-07-11 13:15:00,9749.0,12251.955
349,2023-07-11 13:30:00,12033.999999999998,12329.219
350,2023-07-11 13:45:00,10094.0,11098.877
351,2023-07-11 14:00:00,6955.999999999999,9803.232
352,2023-07-11 14:15:00,6760.0,8363.361
353,2023-07-11 14:30:00,9521.0,7276.4985
354,2023-07-11 14:45:00,7254.0,7450.352
355,2023-07-11 15:00:00,9132.0,6886.195
356,2023-07-11 15:15:00,9318.0,6075.147
357,2023-07-11 15:30:00,4356.0,5181.391
358,2023-07-11 15:45:00,5052.0,4279.758
359,2023-07-11 16:00:00,4250.0,3009.3306
360,2023-07-11 16:15:00,3271.0,2196.592
361,2023-07-11 16:30:00,2160.0,1416.3602
362,2023-07-11 16:45:00,2450.0,814.64734
363,2023-07-11 17:00:00,1584.0,669.11395
364,2023-07-11 17:15:00,813.9999999999999,489.14038
365,2023-07-11 17:30:00,1567.0,339.7622
366,2023-07-11 17:45:00,865.0,180.67712
367,2023-07-11 18:00:00,0.0,67.276955
368,2023-07-11 18:15:00,0.0,-8.770814
369,2023-07-11 18:30:00,0.0,-24.096684
370,2023-07-11 18:45:00,0.0,-22.94096
371,2023-07-11 19:00:00,1922.0,-3.18506
372,2023-07-11 19:15:00,2208.0,205.28117
373,2023-07-11 19:30:00,1283.0,386.5921
374,2023-07-11 19:45:00,2257.0,573.3101
375,2023-07-12 06:00:00,3150.0,788.083
376,2023-07-12 06:15:00,3492.0,2100.3264
377,2023-07-12 06:30:00,2679.0,2834.5674
378,2023-07-12 06:45:00,3483.0,3111.7397
379,2023-07-12 07:00:00,5513.0,3315.8193
380,2023-07-12 07:15:00,3562.0,3528.2617
381,2023-07-12 07:30:00,4015.9999999999995,4013.1057
382,2023-07-12 07:45:00,7297.0,4652.4316
383,2023-07-12 08:00:00,8103.0,5764.846
384,2023-07-12 08:15:00,12152.000000000002,7654.9644
385,2023-07-12 08:30:00,8146.0,9948.68
386,2023-07-12 08:45:00,10331.0,11929.054
387,2023-07-12 09:00:00,8187.999999999999,13180.654
388,2023-07-12 09:15:00,11734.0,13547.702
389,2023-07-12 09:30:00,12235.000000000002,13017.735
390,2023-07-12 09:45:00,7934.0,10819.889
391,2023-07-12 10:00:00,17364.0,9173.026
392,2023-07-12 10:15:00,18665.0,8734.609
393,2023-07-12 10:30:00,17675.0,12735.463
394,2023-07-12 10:45:00,18070.0,16015.863
395,2023-07-12 11:00:00,9655.0,16639.834
396,2023-07-12 11:15:00,18147.0,16596.4
397,2023-07-12 11:30:00,13918.0,15836.739
398,2023-07-12 11:45:00,18784.0,15050.029
